No,제목,학과,과정,년도,href,BERT_SCORE
1,"낯선도시 Wroclaw, 그래서 더 좋았던 교환생활",언론홍보영상,학부,2015-2016,/partner/expReport.asp?id=12565&page=1&bgbn=R,1
