,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,2,인도네시아 Universitas Indonesia 교환학생 보고서,스포츠응용산업학과,학부,2019,/partner/expReport.asp?id=16103&page=1&bgbn=R,1,0.6987917423248291
1,1,인도네시아 대학교,국어국문학과,학부,2016,/partner/expReport.asp?id=14251&page=1&bgbn=R,0,0.6456599235534668
