,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,7,UAB 교환학생 경험 보고서,신학과,학부,2019,/partner/expReport.asp?id=16282&page=1&bgbn=R,0,0.6680845022201538
1,6,UAB 경험보고서,언더우드학부 경제학과,학부,2019,/partner/expReport.asp?id=15895&page=1&bgbn=R,0,0.6901764869689941
2,5,UAB에서의 교환학생 생활을 마치며,행정학과,학부,2018,/partner/expReport.asp?id=15352&page=1&bgbn=R,0,0.880196213722229
3,4,바르셀로나자치대학에서의 교환 보고서,정치외교학과,학부,2017,/partner/expReport.asp?id=14737&page=1&bgbn=R,0,0.7963556051254272
4,3,교환학생 경험보고서,문화디자인경영학과,대학원,2017,/partner/expReport.asp?id=14587&page=1&bgbn=R,0,0.6901764869689941
5,2,교환학생 경험보고서,정치외교학과,학부,2017,/partner/expReport.asp?id=14065&page=1&bgbn=R,0,0.6901764869689941
6,1,바르셀로나자치대학,교육과학대학 스포츠레저학과,학부,2015,/partner/expReport.asp?id=13281&page=1&bgbn=R,0,0.43970930576324463
