,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,4,성공대학에서의 1년,중어중문학과,학부,2018-2019,/partner/expReport.asp?id=15483&page=1&bgbn=R,0,0.5733900666236877
1,3,NCKU,GLD,학부,2018,/partner/expReport.asp?id=14996&page=1&bgbn=R,1,0.47254469990730286
2,2,타이난에 사는 추억,경제학과,학부,2014,/partner/expReport.asp?id=7423&page=1&bgbn=R,1,0.8888970613479614
3,1,대만에서의 긴 여름.,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5756&page=1&bgbn=R,1,0.8128463625907898
