,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
54,15,ISC Paris!,응용통계학과,학부,2008-2009,/partner/expReport.asp?id=3719&page=6&bgbn=R,1,0.515648603439331
55,14,ISC Paris,경영학과,학부,2008-2009,/partner/expReport.asp?id=3709&page=6&bgbn=R,1,0.5230967998504639
56,13,ISC 파견 보고서,정치외교학과,학부,2008-2009,/partner/expReport.asp?id=3586&page=6&bgbn=R,0,0.681797981262207
57,12,ISC,경영학과,학부,2008,/partner/expReport.asp?id=3353&page=6&bgbn=R,0,0.50729900598526
58,11,"파리, 제대로 보기.",불어불문학과,학부,2007-2008,/partner/expReport.asp?id=3273&page=6&bgbn=R,0,0.7253912687301636
59,10,"6개월 간의 잊지 못할 추억, 파리^^",영어영문학과,학부,2007,/partner/expReport.asp?id=3187&page=6&bgbn=R,1,0.9073313474655151
60,9,사랑하는 Paris,"불어불문학과, 경영학과",학부,2007,/partner/expReport.asp?id=3181&page=7&bgbn=R,1,0.8932643532752991
61,8,"모든 것이 풍성했던 곳, 파리.",경영학과,학부,2007,/partner/expReport.asp?id=2775&page=7&bgbn=R,1,0.5070444345474243
62,7,매력적인 도시 빠리,생활디자인,학부,2006-2007,/partner/expReport.asp?id=2720&page=7&bgbn=R,1,0.5799885392189026
63,6,즐거웠던 파리생활!,경영학과,학부,2007,/partner/expReport.asp?id=2655&page=7&bgbn=R,1,0.9012889862060547
64,5,"Paris, Je T'Aime",경영학과,학부,2006-2007,/partner/expReport.asp?id=2620&page=7&bgbn=R,1,0.5139521360397339
65,4,파리에서의 1년,불어불문학과,학부,2006,/partner/expReport.asp?id=2347&page=7&bgbn=R,0,0.7871429920196533
66,3,ISC,경영학과,학부,2005-2006,/partner/expReport.asp?id=2155&page=7&bgbn=R,0,0.50729900598526
67,2,ISC Paris,경영학과,학부,2006,/partner/expReport.asp?id=2075&page=7&bgbn=R,1,0.5230967998504639
68,1,파리 문화를 제대로 느낄 수 있는 곳!,불어불문,학부,2005,/partner/expReport.asp?id=1984&page=7&bgbn=R,1,0.9414112567901611
