,No,제목,학과,과정,년도,href,RNN_SCORE
0,4,벨기에 루벤에서 잊지못할 추억들,경영학과,학부,2019,/partner/expReport.asp?id=16525&page=1&bgbn=R,0.7595064043998718
1,3,KU LEUVEN에서의 한 학기,불어불문학과,학부,2019,/partner/expReport.asp?id=16519&page=1&bgbn=R,0.7022072076797485
2,2,KU Leuven 파견 보고서 (브뤼셀 캠퍼스),문화디자인경영,학부,2019,/partner/expReport.asp?id=16323&page=1&bgbn=R,0.650322437286377
3,1,유럽 명문 KUL 에서의 행복하고 안전한 한 학기 :),국제학과/UIC경제학과,학부,2019,/partner/expReport.asp?id=15724&page=1&bgbn=R,0.7541795969009399
