,No,제목,학과,과정,년도,href,RNN_SCORE
0,7,교환학생도 정규학생처럼 여기는 ESSEC,국제대학원 국제경영,대학원,2007,/partner/expReport.asp?id=2565&page=1&bgbn=R,0.6917961239814758
1,6,결코 만만하지 않았던 프랑스에서의 일년.,경영학과,학부,2005,/partner/expReport.asp?id=1926&page=1&bgbn=R,0.7825430631637573
2,5,ESSEC 교환학생 경험보고서,경영학과,학부,2004-2005,/partner/expReport.asp?id=1613&page=1&bgbn=R,0.6680845022201538
3,4,E.S.S.E.C. 에서의 1년,경영학전공,학부,2003~2004,/partner/expReport.asp?id=1330&page=1&bgbn=R,0.6529610753059387
4,3,ESSEC 경험보고서,상경계열,학부,2003-2004,/partner/expReport.asp?id=1292&page=1&bgbn=R,0.6901764869689941
5,2,living in Cergy Republic,사회환경건축공학부,학부,2003,/partner/expReport.asp?id=990&page=1&bgbn=R,0.5123575925827026
6,1,7 개월 간의 꿈 essec 경험보고서,경영학전공,학부,2003,/partner/expReport.asp?id=927&page=1&bgbn=R,0.8767175674438477
