,No,제목,학과,과정,년도,href,RNN_SCORE
0,2,소중한 추억을 만들었던 스웨덴의 추억,응용통계학과,학부,2012,/partner/expReport.asp?id=5961&page=1&bgbn=R,0.8233554363250732
1,1,University West,생활과학대학 생활디자인,학부,2011,/partner/expReport.asp?id=5502&page=1&bgbn=R,0.5230967998504639
