,No,제목,학과,과정,년도,href,RNN_SCORE
0,2,메지로대학에서의 한 학기,사회학과,학부,2009,/partner/expReport.asp?id=5028&page=1&bgbn=R,0.7509486675262451
1,1,신주쿠 한 복판의 고요함,간호학과,학부,2010,/partner/expReport.asp?id=5006&page=1&bgbn=R,0.45131435990333557
