,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,2,이스탄불 코치 대학에서의 한학기,화공생명공학과,학부,2014,/partner/expReport.asp?id=7306&page=1&bgbn=R,1,0.6238487958908081
1,1,터키로의 교환프로그램을 다녀와서,사회학과,학부,2013,/partner/expReport.asp?id=6934&page=1&bgbn=R,0,0.5033918619155884
