,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,6,Ciao L'italia !!!,실내건축학과,학부,2014,/partner/expReport.asp?id=10678&page=1&bgbn=R,1,0.5122702717781067
1,5,다시 가고 싶다...,건축학과,학부,2014,/partner/expReport.asp?id=8611&page=1&bgbn=R,1,0.9126282334327698
2,4,USAC VITERBO 2013,건축학과,학부,2013,/partner/expReport.asp?id=6962&page=1&bgbn=R,0,0.515648603439331
3,3,꿈만 같던 이탈리아에서의 1년,건축학과,학부,2011,/partner/expReport.asp?id=5417&page=1&bgbn=R,0,0.8634343147277832
4,2,Viva in Italia!,건축학과,학부,2010,/partner/expReport.asp?id=4572&page=1&bgbn=R,1,0.5123575925827026
5,1,이탈리아를 한가득 느끼고 온 1년,사학과,학부,2008-2009,/partner/expReport.asp?id=3623&page=1&bgbn=R,0,0.7197071313858032
