,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,4,내 인생 최고의 경험 TU Dortmund,전기전자공학과,학부,2016-2017,/partner/expReport.asp?id=13845&page=1&bgbn=R,1,0.9650536179542542
1,3,TU Dortmund 경험보고서,독어독문학과,학부,2013-2014,/partner/expReport.asp?id=7001&page=1&bgbn=R,0,0.6136277318000793
2,2,나의 교환학생기,의용전자공학과,학부,2004-2005,/partner/expReport.asp?id=1754&page=1&bgbn=R,1,0.15004034340381622
3,1,나의 교환학생 경험기,신소재공학부,학부,2003,/partner/expReport.asp?id=1279&page=1&bgbn=R,0,0.4219750761985779
