,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,4,경헙보고서,건축공학과,학부,2004,/partner/expReport.asp?id=1825&page=1&bgbn=R,0,0.6105499863624573
1,3,경험보고서,독어독문학과,학부,2005,/partner/expReport.asp?id=1529&page=1&bgbn=R,1,0.7555708289146423
2,2,경험보고서-생활으로 보는 독일 (중복내용 없음),영어영문학전공,학부,2004-2005,/partner/expReport.asp?id=1469&page=1&bgbn=R,0,0.49962925910949707
3,1,Friedrich-Alexander-Universitaet,독어독문학전공,학부,2004,/partner/expReport.asp?id=1366&page=1&bgbn=R,1,0.5122702717781067
