,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,6,Exchange student in Taiwan,UIC - International Studies,학부,2017,/partner/expReport.asp?id=14631&page=1&bgbn=R,0,0.5123575925827026
1,5,"대만, 행복했던 6개월",정치외교학과,학부,2016,/partner/expReport.asp?id=13874&page=1&bgbn=R,1,0.6697043776512146
2,4,안녕 대만,경제학과,학부,2016,/partner/expReport.asp?id=13505&page=1&bgbn=R,0,0.5373842716217041
3,3,아름다운섬,동아시아국제학부,학부,2016,/partner/expReport.asp?id=13374&page=1&bgbn=R,1,0.8892751932144165
4,2,"台灣, 我好想?",경영학과,학부,2014-2015,/partner/expReport.asp?id=11856&page=1&bgbn=R,0,0.5123575925827026
5,1,꿈과 같은 대학생활,경영학과,학부,2012,/partner/expReport.asp?id=6179&page=1&bgbn=R,0,0.7628877758979797
